,FIPS,y_test_pred,y_test,y_test_pred_model_uncertainty,y_test_pred_cv,pred_error
485,31077,27.486246,-1.0,5.1239657,0.18641926,28.486246
486,31079,30.18195,-1.0,5.296005,0.17546928,31.18195
487,31081,32.42706,-1.0,5.303121,0.16353999,33.42706
488,31089,27.44028,-1.0,5.8360586,0.21268217,28.44028
489,31093,29.069355,-1.0,5.6957846,0.19593777,30.069355
490,31095,24.00291,-1.0,4.899878,0.20413683,25.00291
491,31097,22.164885,-1.0,3.6813426,0.16608895,23.164885
492,31103,24.229458,-1.0,5.97341,0.24653503,25.229458
493,31107,22.674614,-1.0,4.1849585,0.18456581,23.674614
494,31109,22.621902,-1.0,4.258108,0.18822944,23.621902
495,31111,30.899952,-1.0,7.8520722,0.25411278,31.899952
496,31113,30.160257,-1.0,7.631999,0.2530482,31.160257
497,31129,25.762266,-1.0,4.781792,0.18561225,26.762266
498,31133,20.33166,-1.0,3.1601412,0.15542957,21.33166
499,31135,28.938427,-1.0,7.631149,0.26370296,29.938427
500,31137,33.02653,-1.0,6.401558,0.19383077,34.02653
501,31139,25.010328,-1.0,4.451966,0.1780051,26.010328
502,31143,28.338745,-1.0,4.9899893,0.17608364,29.338745
503,31145,29.32505,-1.0,7.552609,0.25754803,30.32505
504,31151,25.16702,-1.0,4.423573,0.17576864,26.16702
505,31153,24.736511,-1.0,3.9439275,0.1594375,25.736511
506,31161,23.815958,-1.0,7.1095495,0.29852042,24.815958
507,31163,28.844194,-1.0,5.5553255,0.1925977,29.844194
508,31167,22.353651,-1.0,3.675742,0.16443586,23.353651
509,31169,27.552586,-1.0,5.3746705,0.19506955,28.552586
510,31175,29.537718,-1.0,5.6262,0.19047512,30.537718
511,31177,22.72347,-1.0,3.0107448,0.13249494,23.72347
512,31179,22.84657,-1.0,3.4913034,0.15281522,23.84657
513,31181,25.030487,-1.0,4.7472086,0.18965706,26.030487
514,31183,28.20933,-1.0,5.7614217,0.20423816,29.20933
515,31185,31.292051,-1.0,5.2922773,0.16912529,32.292053
516,38003,13.499992,-1.0,2.3187532,0.17175959,14.499992
517,38005,17.176987,-1.0,2.2961526,0.1336761,18.176987
518,38009,18.576643,-1.0,2.5098186,0.13510615,19.576643
519,38015,16.110876,-1.0,2.4319031,0.15094791,17.110876
520,38017,15.514933,-1.0,2.2101228,0.14245133,16.514933
521,38019,20.065105,-1.0,2.0519743,0.10226581,21.065105
522,38021,14.582928,-1.0,2.498117,0.17130421,15.582928
523,38027,14.718521,-1.0,2.3110402,0.15701579,15.718521
524,38029,13.737211,-1.0,2.6249645,0.19108424,14.737211
525,38031,13.28029,-1.0,2.1840365,0.164457,14.28029
526,38035,17.228443,-1.0,2.268227,0.13165595,18.228443
527,38039,15.800584,-1.0,2.218915,0.14043246,16.800583
528,38043,14.006036,-1.0,2.414455,0.17238675,15.006036
529,38045,13.886165,-1.0,2.360025,0.16995513,14.886165
530,38047,13.730105,-1.0,2.3257194,0.16938831,14.730105
531,38049,17.548038,-1.0,2.994956,0.17067184,18.548038
532,38051,13.546521,-1.0,2.4172103,0.17843772,14.546521
533,38055,18.734737,-1.0,2.8202999,0.15053853,19.734737
534,38059,18.063978,-1.0,3.4051583,0.18850544,19.063978
535,38061,17.231518,-1.0,2.3090017,0.13399874,18.231518
536,38063,16.767069,-1.0,2.1290722,0.1269794,17.767069
537,38065,20.608126,-1.0,3.508492,0.17024799,21.608126
538,38067,22.661606,-1.0,2.1812286,0.096252166,23.661606
539,38069,18.270092,-1.0,2.47794,0.13562822,19.270092
540,38071,16.782234,-1.0,1.989513,0.11854876,17.782234
541,38073,15.961097,-1.0,2.5077338,0.15711538,16.961098
542,38075,17.369938,-1.0,2.436234,0.14025576,18.369938
543,38077,17.14168,-1.0,2.2746267,0.13269567,18.14168
544,38079,20.034899,-1.0,2.3577921,0.11768425,21.034899
545,38081,15.144686,-1.0,2.1319268,0.14077061,16.144686
546,38083,18.451466,-1.0,2.5871089,0.14021157,19.451466
547,38089,15.237818,-1.0,3.440123,0.22576219,16.237818
548,38091,14.787927,-1.0,2.077993,0.14051956,15.787927
549,38093,12.566926,-1.0,2.3567064,0.18753244,13.566926
550,38095,19.412525,-1.0,2.1233842,0.109382175,20.412525
551,38097,17.531073,-1.0,2.2105403,0.1260927,18.531073
552,38099,20.561357,-1.0,2.2365737,0.108775586,21.561357
553,38101,18.15086,-1.0,2.515881,0.13860947,19.15086
554,38103,15.855544,-1.0,2.6126711,0.16477966,16.855545
555,38105,16.447056,-1.0,2.5501285,0.15505075,17.447056
556,39001,10.458931,-1.0,1.7099197,0.16348895,11.458931
557,39003,14.411235,-1.0,1.5350819,0.1065198,15.411235
558,39007,12.623009,-1.0,1.8890207,0.14964901,13.623009
559,39011,14.120263,-1.0,1.5063394,0.106679276,15.120263
560,39015,10.61625,-1.0,1.5092413,0.14216332,11.61625
561,39017,14.0094,-1.0,1.6141121,0.11521636,15.0094
562,39019,13.571036,-1.0,2.080041,0.1532706,14.571036
563,39021,16.661789,-1.0,1.5673146,0.094066404,17.661789
564,39023,15.7200775,-1.0,1.5519389,0.09872336,16.720078
565,39027,12.673659,-1.0,1.4069774,0.11101588,13.673659
566,39029,13.719024,-1.0,1.8989844,0.13841979,14.719024
567,39031,14.42718,-1.0,1.8971771,0.1315002,15.42718
568,39033,16.525883,-1.0,1.5864807,0.095999755,17.525883
569,39039,9.556247,-1.0,1.6121854,0.16870487,10.556247
570,39041,14.084947,-1.0,1.5999408,0.11359225,15.084947
571,39043,13.065339,-1.0,1.5828016,0.121145085,14.065339
572,39045,14.769245,-1.0,1.5658323,0.10601979,15.769245
573,39047,13.446713,-1.0,1.4457061,0.10751372,14.446713
574,39049,13.282357,-1.0,1.6373501,0.12327255,14.282357
575,39051,13.671092,-1.0,1.6865003,0.12336252,14.671092
576,39053,12.452878,-1.0,2.0461323,0.16431,13.452878
577,39057,16.089582,-1.0,1.5078219,0.09371417,17.089582
578,39059,14.032857,-1.0,2.082629,0.1484109,15.032857
579,39063,12.715525,-1.0,1.5317811,0.12046543,13.715525
580,39065,13.61847,-1.0,1.5152948,0.11126762,14.61847
581,39067,13.590838,-1.0,2.150762,0.15825087,14.590838
582,39069,12.242398,-1.0,1.6023932,0.13088883,13.242398
583,39071,10.415536,-1.0,1.4966543,0.14369442,11.415536
584,39075,15.198144,-1.0,1.8323581,0.120564595,16.198143
585,39077,13.003007,-1.0,1.6102304,0.123835236,14.003007
586,39081,14.172059,-1.0,2.334066,0.1646949,15.172059
587,39083,15.478994,-1.0,1.7040151,0.11008565,16.478994
588,39091,13.387182,-1.0,1.552448,0.115965255,14.387182
589,39095,12.328812,-1.0,1.6598692,0.13463335,13.328812
590,39097,15.408691,-1.0,1.4762083,0.09580361,16.408691
591,39099,13.021668,-1.0,1.8887237,0.14504468,14.021668
592,39101,14.577818,-1.0,1.522416,0.10443374,15.577818
593,39103,13.565627,-1.0,1.7752707,0.13086537,14.565627
594,39109,16.941883,-1.0,1.6344051,0.09647128,17.941883
595,39113,14.261423,-1.0,1.5660741,0.10981191,15.261423
596,39117,13.881507,-1.0,1.5743885,0.113416255,14.881507
597,39123,8.901614,-1.0,1.5662326,0.17594928,9.901614
598,39125,11.856582,-1.0,1.6307524,0.13753985,12.856582
599,39127,13.29375,-1.0,1.7297829,0.13012001,14.29375
600,39129,12.968269,-1.0,1.503091,0.115905285,13.968269
601,39131,11.45023,-1.0,1.8449193,0.1611251,12.45023
602,39133,13.705925,-1.0,1.9221058,0.14023905,14.705925
603,39135,15.756108,-1.0,1.5496829,0.098354414,16.756107
604,39137,13.069417,-1.0,1.5646106,0.11971541,14.069417
605,39139,15.220294,-1.0,1.6851157,0.110715054,16.220295
606,39141,11.992697,-1.0,1.5732484,0.13118388,12.992697
607,39145,10.443393,-1.0,1.7875214,0.1711629,11.443393
608,39147,12.582875,-1.0,1.5834945,0.12584521,13.582875
609,39149,12.888686,-1.0,1.5120493,0.117316015,13.888686
610,39151,14.137071,-1.0,1.810401,0.12806055,15.137071
611,39155,13.990649,-1.0,1.9500571,0.1393829,14.990649
612,39157,14.522339,-1.0,1.8940793,0.13042523,15.522339
613,39165,13.241132,-1.0,1.5543153,0.11738538,14.241132
614,39167,12.240148,-1.0,2.023376,0.16530651,13.240148
615,39169,14.597484,-1.0,1.6878412,0.115625486,15.597484
616,39171,11.458748,-1.0,1.6442956,0.14349696,12.458748
617,39173,11.414292,-1.0,1.5586122,0.13654917,12.414292
618,39175,13.688336,-1.0,1.5145057,0.11064206,14.688336
619,46003,18.439247,-1.0,4.1546545,0.22531584,19.439247
620,46009,19.686434,-1.0,3.874647,0.19681811,20.686434
621,46011,19.2009,-1.0,2.8433757,0.14808555,20.2009
622,46013,16.419582,-1.0,2.8355064,0.17269054,17.419582
623,46015,17.877052,-1.0,3.7933786,0.21219262,18.877052
624,46017,18.674665,-1.0,3.9344213,0.21068229,19.674665
625,46021,15.021987,-1.0,2.9363673,0.1954713,16.021988
626,46023,19.051868,-1.0,3.8532996,0.2022531,20.051868
627,46025,16.80221,-1.0,2.2948697,0.13658142,17.80221
628,46027,23.548397,-1.0,4.015321,0.17051356,24.548397
629,46035,19.606333,-1.0,4.3562045,0.22218354,20.606333
630,46039,18.450745,-1.0,2.6211443,0.14206171,19.450745
631,46043,19.243332,-1.0,4.408002,0.22906646,20.243332
632,46045,14.517857,-1.0,2.6801865,0.1846131,15.517857
633,46051,17.45567,-1.0,2.6502087,0.1518251,18.45567
634,46059,16.409603,-1.0,2.8246639,0.1721348,17.409603
635,46061,19.187866,-1.0,4.0769787,0.21247692,20.187866
636,46065,19.55977,-1.0,3.9284122,0.20084143,20.55977
637,46069,17.816467,-1.0,3.4228737,0.19211854,18.816467
638,46073,17.106941,-1.0,3.333824,0.19488135,18.106941
639,46079,19.478624,-1.0,3.0032532,0.154182,20.478624
640,46083,21.091137,-1.0,3.1927438,0.15137845,22.091137
641,46085,16.246002,-1.0,3.8726406,0.238375,17.246002
642,46087,19.571949,-1.0,3.2973907,0.16847533,20.571949
643,46089,14.470227,-1.0,2.7622044,0.1908888,15.470227
644,46091,15.434026,-1.0,2.235957,0.14487192,16.434025
645,46095,15.366048,-1.0,3.6272967,0.23605919,16.366047
646,46097,18.18957,-1.0,3.307775,0.1818501,19.18957
647,46101,21.919432,-1.0,3.3099246,0.15100412,22.919432
648,46109,16.130983,-1.0,2.3758743,0.14728639,17.130983
649,46111,17.720383,-1.0,3.934081,0.22200881,18.720383
650,46119,19.88943,-1.0,3.7896066,0.1905337,20.88943
651,46123,17.791557,-1.0,3.987904,0.22414587,18.791557
652,46125,21.244986,-1.0,3.4423053,0.16202907,22.244986
653,46127,24.392138,-1.0,3.7298965,0.15291388,25.392138
654,46135,21.677608,-1.0,3.3736348,0.15562762,22.677608
655,55001,18.674637,-1.0,2.2601771,0.12102924,19.674637
656,55003,14.12823,-1.0,2.2868009,0.16186039,15.12823
657,55005,16.651995,-1.0,2.0118809,0.12081921,17.651995
658,55007,15.484752,-1.0,2.462793,0.15904634,16.484753
659,55009,16.367153,-1.0,1.9481089,0.11902552,17.367153
660,55011,17.643425,-1.0,2.099174,0.118977696,18.643425
661,55013,15.664353,-1.0,2.1444004,0.13689683,16.664352
662,55015,18.359196,-1.0,1.8188095,0.09906804,19.359196
663,55017,16.845531,-1.0,2.0739992,0.123118654,17.845531
664,55019,15.496398,-1.0,2.1049724,0.13583623,16.496399
665,55021,20.282646,-1.0,1.8547934,0.09144731,21.282646
666,55023,18.888737,-1.0,2.1568031,0.11418462,19.888737
667,55025,20.692318,-1.0,1.8857998,0.091135256,21.692318
668,55027,19.747614,-1.0,1.7817135,0.09022424,20.747614
669,55029,14.668767,-1.0,2.0541549,0.14003596,15.668767
670,55033,16.93674,-1.0,2.0590646,0.12157384,17.93674
671,55035,16.34399,-1.0,2.1274726,0.1301685,17.34399
672,55039,18.512363,-1.0,1.7893926,0.096659325,19.512363
673,55043,22.585579,-1.0,1.9053136,0.08435974,23.585579
674,55047,18.286808,-1.0,1.9093589,0.10441182,19.286808
675,55049,21.711664,-1.0,1.9765416,0.09103593,22.711664
676,55053,17.590134,-1.0,2.284246,0.1298595,18.590134
677,55055,19.532055,-1.0,1.821966,0.093280815,20.532055
678,55057,17.506512,-1.0,2.1514757,0.12289574,18.506512
679,55059,17.620779,-1.0,1.8908197,0.10730625,18.620779
680,55061,17.385271,-1.0,2.0365472,0.1171421,18.385271
681,55065,25.496391,-1.0,1.9674866,0.07716726,26.496391
682,55067,17.01108,-1.0,2.673036,0.15713501,18.01108
683,55069,14.930205,-1.0,2.4891882,0.16672163,15.930205
684,55071,18.414745,-1.0,1.9415647,0.10543533,19.414745
685,55073,15.489606,-1.0,2.332286,0.15057103,16.489605
686,55075,14.4900675,-1.0,2.301698,0.1588466,15.4900675
687,55077,17.400139,-1.0,1.9950756,0.1146586,18.400139
688,55083,15.398176,-1.0,2.1398525,0.13896792,16.398176
689,55087,16.185522,-1.0,1.8170911,0.11226645,17.185522
690,55089,15.420901,-1.0,1.8859524,0.12229845,16.420902
691,55091,17.55774,-1.0,2.0097857,0.114467226,18.55774
692,55093,17.797363,-1.0,1.937841,0.108883604,18.797363
693,55095,17.224476,-1.0,2.0642745,0.11984542,18.224476
694,55097,16.121412,-1.0,2.4286604,0.15064812,17.121412
695,55099,16.85225,-1.0,2.6009808,0.15434027,17.85225
696,55101,17.12651,-1.0,1.8565772,0.108403705,18.12651
697,55103,19.436588,-1.0,2.210856,0.11374712,20.436588
698,55105,21.856556,-1.0,1.87396,0.08573904,22.856556
699,55107,15.548903,-1.0,2.0772462,0.13359438,16.548904
700,55109,17.657372,-1.0,1.9222955,0.10886645,18.657372
701,55111,19.08422,-1.0,2.0752456,0.10874144,20.08422
702,55113,14.335728,-1.0,2.4066315,0.16787648,15.335728
703,55117,15.697618,-1.0,1.8325672,0.11674174,16.697617
704,55119,15.203589,-1.0,2.00887,0.1321313,16.20359
705,55121,16.699461,-1.0,2.077903,0.124429345,17.699461
706,55127,21.024935,-1.0,1.8951637,0.09013886,22.024935
707,55129,16.046532,-1.0,2.4120867,0.15031826,17.046532
708,55131,16.81942,-1.0,1.9043874,0.113225505,17.81942
709,55133,17.350052,-1.0,1.9478699,0.11226882,18.350052
710,55139,17.043053,-1.0,1.8354808,0.10769672,18.043053
711,55141,15.702016,-1.0,2.4420788,0.15552646,16.702015
