,FIPS,y_test_pred,y_test,y_test_pred_model_uncertainty,y_test_pred_cv,pred_error
499,31035,64.46301,-1.0,9.448615,0.14657421,65.46301
500,31037,51.070526,-1.0,9.5426445,0.18685229,52.070526
501,31039,46.7015,-1.0,9.813129,0.21012451,47.7015
502,31041,58.385715,-1.0,9.283786,0.15900783,59.385715
503,31047,62.566566,-1.0,9.633443,0.15397109,63.566566
504,31049,33.290726,-1.0,9.351537,0.28090516,34.290726
505,31055,54.74149,-1.0,9.674031,0.17672211,55.74149
506,31057,54.302677,-1.0,10.0191345,0.18450536,55.302677
507,31059,65.97468,-1.0,9.609637,0.14565645,66.97468
508,31061,60.16571,-1.0,9.316399,0.15484565,61.16571
509,31063,42.122482,-1.0,8.908204,0.21148336,43.122482
510,31065,42.700993,-1.0,9.173339,0.2148273,43.700993
511,31071,58.314716,-1.0,10.120967,0.17355768,59.314716
512,31079,69.68162,-1.0,9.978663,0.14320368,70.68162
513,31081,72.3226,-1.0,9.427831,0.13035801,73.3226
514,31083,56.545044,-1.0,9.285927,0.16422176,57.545044
515,31085,47.060066,-1.0,9.268784,0.19695646,48.060066
516,31087,39.98149,-1.0,8.735018,0.21847653,40.98149
517,31093,63.043312,-1.0,9.475951,0.1503086,64.04331
518,31095,50.46412,-1.0,9.439351,0.18705074,51.46412
519,31097,51.54324,-1.0,9.642388,0.18707377,52.54324
520,31099,64.059456,-1.0,9.729819,0.15188733,65.059456
521,31101,47.99096,-1.0,9.589547,0.19981986,48.99096
522,31103,51.278633,-1.0,11.662572,0.2274353,52.278633
523,31107,47.562637,-1.0,9.981435,0.20985873,48.562637
524,31109,50.285545,-1.0,9.702416,0.19294643,51.285545
525,31111,60.50137,-1.0,9.895198,0.16355328,61.50137
526,31113,63.61976,-1.0,9.864247,0.15505005,64.61976
527,31123,54.963257,-1.0,10.704505,0.19475748,55.963257
528,31129,59.54332,-1.0,9.1584835,0.15381211,60.54332
529,31133,46.195732,-1.0,9.501185,0.20567237,47.195732
530,31137,69.21336,-1.0,9.397987,0.13578284,70.21336
531,31139,51.369198,-1.0,9.9727745,0.1941392,52.369198
532,31141,55.680504,-1.0,9.574944,0.17196223,56.680504
533,31143,63.747833,-1.0,9.447973,0.14820854,64.74783
534,31145,43.287216,-1.0,9.050981,0.2090913,44.287216
535,31151,59.02364,-1.0,9.517995,0.16125734,60.02364
536,31153,60.55079,-1.0,9.855577,0.16276547,61.55079
537,31157,54.185333,-1.0,10.451812,0.19289005,55.185333
538,31161,48.551186,-1.0,10.49197,0.21610121,49.551186
539,31163,58.446438,-1.0,9.272824,0.15865508,59.446438
540,31167,43.940674,-1.0,9.871635,0.22465827,44.940674
541,31169,61.249825,-1.0,9.650638,0.15756188,62.249825
542,31175,57.3173,-1.0,9.308306,0.16239959,58.3173
543,31177,48.35077,-1.0,9.296223,0.19226629,49.35077
544,31179,40.119858,-1.0,9.354538,0.23316479,41.119858
545,31181,55.59402,-1.0,9.441569,0.16983066,56.59402
546,31183,63.752052,-1.0,10.628386,0.1667144,64.75205
547,31185,71.05182,-1.0,9.678715,0.1362205,72.05182
548,38001,25.687103,-1.0,11.090008,0.43173447,26.687103
549,38003,27.842802,-1.0,9.506518,0.3414354,28.842802
550,38005,31.600029,-1.0,10.420001,0.32974657,32.60003
551,38007,25.077621,-1.0,11.607043,0.46284467,26.077621
552,38009,27.995697,-1.0,10.327014,0.3688786,28.995697
553,38013,27.187262,-1.0,10.492763,0.38594407,28.187262
554,38015,27.065414,-1.0,10.304758,0.38073528,28.065414
555,38017,28.61419,-1.0,9.763379,0.34120762,29.61419
556,38019,30.68492,-1.0,10.209759,0.33272886,31.68492
557,38021,31.484213,-1.0,9.8168545,0.31180245,32.484215
558,38025,23.726456,-1.0,11.432301,0.4818377,24.726456
559,38027,32.45999,-1.0,10.254048,0.31589806,33.45999
560,38029,24.066223,-1.0,10.120938,0.42054534,25.066223
561,38031,26.611462,-1.0,9.53366,0.3582539,27.611462
562,38035,33.378777,-1.0,10.165138,0.30453897,34.378777
563,38039,30.842213,-1.0,9.861998,0.31975648,31.842213
564,38043,32.46956,-1.0,10.370357,0.31938705,33.46956
565,38047,27.246653,-1.0,10.088667,0.3702718,28.246653
566,38049,32.997345,-1.0,11.153615,0.33801553,33.997345
567,38051,25.031036,-1.0,9.798359,0.39144838,26.031036
568,38055,27.650558,-1.0,10.866349,0.3929884,28.650558
569,38059,31.347654,-1.0,11.323999,0.36123914,32.347656
570,38061,22.398336,-1.0,10.164922,0.45382485,23.398336
571,38063,30.312984,-1.0,9.936596,0.32779998,31.312984
572,38065,31.363369,-1.0,11.349806,0.36188096,32.36337
573,38067,41.569717,-1.0,10.78761,0.25950646,42.569717
574,38069,31.067698,-1.0,10.891895,0.35058585,32.067696
575,38073,40.568516,-1.0,10.242783,0.25248107,41.568516
576,38075,29.050093,-1.0,10.580493,0.36421546,30.050093
577,38077,36.63649,-1.0,10.168778,0.27755874,37.63649
578,38079,24.605492,-1.0,10.801774,0.4389985,25.605492
579,38081,35.313847,-1.0,9.869616,0.27948287,36.313847
580,38083,32.574944,-1.0,10.530939,0.3232834,33.574944
581,38087,31.096693,-1.0,11.6379595,0.3742507,32.096695
582,38089,30.335703,-1.0,11.9238615,0.39306363,31.335703
583,38091,27.513609,-1.0,9.406436,0.34188303,28.513609
584,38093,27.458784,-1.0,9.774321,0.35596335,28.458784
585,38097,29.806454,-1.0,9.658588,0.32404354,30.806454
586,38099,34.60048,-1.0,10.17146,0.29396877,35.60048
587,38101,27.865286,-1.0,10.540346,0.37826082,28.865286
588,38103,29.023922,-1.0,10.296657,0.3547645,30.023922
589,38105,21.31821,-1.0,9.930885,0.46584046,22.31821
590,39001,12.723601,-1.0,10.220494,0.8032706,13.723601
591,39003,29.726364,-1.0,9.495941,0.3194451,30.726364
592,39007,17.365612,-1.0,10.228828,0.5890278,18.365612
593,39009,12.988399,-1.0,10.856454,0.83585775,13.988399
594,39011,29.818207,-1.0,9.499998,0.31859723,30.818207
595,39015,19.35186,-1.0,9.161052,0.47339386,20.35186
596,39017,31.135677,-1.0,10.2367935,0.32878017,32.135677
597,39019,18.155968,-1.0,10.747765,0.5919687,19.155968
598,39021,29.491577,-1.0,9.636257,0.32674608,30.491577
599,39023,28.700296,-1.0,9.627796,0.33545983,29.700296
600,39027,26.231869,-1.0,9.128079,0.3479767,27.231869
601,39029,20.541098,-1.0,10.481552,0.51027226,21.541098
602,39031,20.845133,-1.0,10.744757,0.5154564,21.845133
603,39033,32.508667,-1.0,9.356961,0.28782976,33.508667
604,39039,19.436945,-1.0,9.214537,0.4740733,20.436945
605,39041,30.902643,-1.0,9.874681,0.31954163,31.902643
606,39043,30.235313,-1.0,9.52126,0.3149053,31.235313
607,39045,24.98796,-1.0,9.676174,0.38723344,25.98796
608,39047,23.715313,-1.0,9.087759,0.38320217,24.715313
609,39051,30.460499,-1.0,9.749235,0.32006156,31.460499
610,39053,13.985932,-1.0,10.602166,0.7580593,14.985932
611,39055,16.031029,-1.0,11.562503,0.7212577,17.031029
612,39057,29.20073,-1.0,9.462648,0.3240552,30.20073
613,39059,21.03901,-1.0,11.34184,0.5390862,22.03901
614,39063,25.384424,-1.0,9.037258,0.3560159,26.384424
615,39065,25.571997,-1.0,9.262053,0.36219513,26.571997
616,39069,27.043718,-1.0,9.532626,0.35248947,28.043718
617,39071,16.656845,-1.0,9.141199,0.54879534,17.656845
618,39075,24.099966,-1.0,10.765916,0.44671914,25.099966
619,39077,26.911064,-1.0,9.323688,0.346463,27.911064
620,39081,19.51736,-1.0,11.965195,0.6130539,20.51736
621,39083,27.917122,-1.0,10.239342,0.3667764,28.917122
622,39091,25.85901,-1.0,9.49123,0.36703762,26.85901
623,39095,39.079372,-1.0,10.391142,0.26589838,40.079372
624,39097,27.663769,-1.0,9.331921,0.33733368,28.663769
625,39099,24.27182,-1.0,10.564899,0.4352743,25.27182
626,39101,29.091476,-1.0,9.379581,0.3224168,30.091476
627,39105,7.7022963,-1.0,11.058697,1.4357662,8.702296
628,39111,9.617423,-1.0,10.977368,1.1414044,10.617423
629,39113,29.22423,-1.0,9.969678,0.34114423,30.22423
630,39115,13.0602045,-1.0,10.887584,0.8336457,14.0602045
631,39117,27.56818,-1.0,9.6066,0.34846696,28.56818
632,39119,20.06874,-1.0,10.523036,0.5243496,21.06874
633,39123,21.521652,-1.0,9.28205,0.43128893,22.521652
634,39125,24.277317,-1.0,9.458337,0.38959563,25.277317
635,39129,25.763119,-1.0,9.8721,0.3831873,26.763119
636,39131,12.887586,-1.0,10.092148,0.78309065,13.887586
637,39133,22.34832,-1.0,10.493731,0.46955344,23.34832
638,39135,28.942837,-1.0,9.424811,0.32563537,29.942837
639,39137,26.723257,-1.0,9.793486,0.366478,27.723257
640,39139,30.024067,-1.0,9.7214,0.3237869,31.024067
641,39141,16.928926,-1.0,9.4284935,0.55694574,17.928926
642,39143,27.928606,-1.0,9.691242,0.34700057,28.928606
643,39145,11.179904,-1.0,9.792923,0.8759398,12.179904
644,39147,27.20749,-1.0,9.326101,0.34277698,28.20749
645,39149,26.585564,-1.0,9.321326,0.3506161,27.585564
646,39151,29.181128,-1.0,10.44017,0.3577713,30.181128
647,39155,21.176872,-1.0,10.322505,0.48744237,22.176872
648,39157,20.002188,-1.0,10.44176,0.5220309,21.002188
649,39159,27.594423,-1.0,9.67772,0.3507129,28.594423
650,39165,28.744736,-1.0,9.76033,0.33955193,29.744736
651,39167,10.715489,-1.0,10.689573,0.9975814,11.715489
652,39169,26.106922,-1.0,10.083906,0.38625413,27.106922
653,39171,24.816612,-1.0,9.339575,0.37634367,25.816612
654,39173,26.416786,-1.0,9.232891,0.3495085,27.416786
655,39175,28.88714,-1.0,9.259539,0.3205419,29.88714
656,46003,36.15307,-1.0,10.140561,0.28048962,37.15307
657,46009,38.81093,-1.0,9.772096,0.25178722,39.81093
658,46011,42.426758,-1.0,9.978209,0.23518668,43.426758
659,46013,32.965073,-1.0,9.626088,0.2920087,33.965073
660,46015,32.007576,-1.0,10.218957,0.31926683,33.007576
661,46017,32.141106,-1.0,10.5652275,0.32871386,33.141106
662,46021,26.275124,-1.0,10.102215,0.3844783,27.275124
663,46023,33.9193,-1.0,10.015561,0.29527617,34.9193
664,46025,36.650764,-1.0,9.716156,0.26510105,37.650764
665,46027,39.103287,-1.0,10.246664,0.262041,40.103287
666,46035,39.6232,-1.0,10.197181,0.25735378,40.6232
667,46037,33.64811,-1.0,9.886361,0.29381624,34.64811
668,46039,41.680878,-1.0,10.361201,0.24858405,42.680878
669,46041,22.241278,-1.0,10.9498625,0.49232164,23.241278
670,46043,36.63098,-1.0,10.060948,0.2746568,37.63098
671,46045,27.493675,-1.0,9.496029,0.34538957,28.493675
672,46047,41.767097,-1.0,10.88478,0.26060656,42.767097
673,46051,39.24829,-1.0,10.003937,0.25488847,40.24829
674,46055,19.05361,-1.0,10.911106,0.57265294,20.05361
675,46059,33.668915,-1.0,9.586471,0.28472763,34.668915
676,46061,39.197227,-1.0,10.187067,0.25989255,40.197227
677,46065,29.153881,-1.0,10.09189,0.3461594,30.153881
678,46069,33.59989,-1.0,9.910985,0.29497075,34.59989
679,46073,35.70037,-1.0,10.09819,0.28285953,36.70037
680,46079,37.946728,-1.0,10.057829,0.26505128,38.946728
681,46083,36.844097,-1.0,10.02847,0.2721866,37.844097
682,46085,25.689089,-1.0,10.49522,0.4085478,26.689089
683,46087,39.417137,-1.0,9.934883,0.25204477,40.417137
684,46089,30.87346,-1.0,9.803756,0.31754637,31.87346
685,46091,35.828384,-1.0,9.844918,0.27477986,36.828384
686,46093,16.817318,-1.0,9.9313545,0.5905433,17.817318
687,46095,21.41333,-1.0,10.545279,0.49246326,22.41333
688,46097,37.38935,-1.0,9.948707,0.26608396,38.38935
689,46101,42.656845,-1.0,10.053439,0.23568173,43.656845
690,46109,36.134457,-1.0,9.742306,0.26961264,37.134457
691,46111,36.71818,-1.0,10.232594,0.2786792,37.71818
692,46119,26.388992,-1.0,9.762286,0.3699378,27.388992
693,46123,28.268562,-1.0,11.074289,0.39175284,29.268562
694,46125,42.302933,-1.0,10.063611,0.23789394,43.302933
695,46127,40.137825,-1.0,9.989417,0.24887788,41.137825
696,46135,42.26494,-1.0,9.946034,0.23532589,43.26494
697,55001,36.96457,-1.0,11.102959,0.3003676,37.96457
698,55005,33.792183,-1.0,10.110522,0.29919708,34.792183
699,55011,39.149086,-1.0,9.990064,0.25518,40.149086
700,55013,30.430735,-1.0,11.421195,0.37531775,31.430735
701,55015,37.84867,-1.0,10.116679,0.26729286,38.84867
702,55017,33.93106,-1.0,10.144028,0.29895994,34.93106
703,55019,27.488424,-1.0,10.335054,0.3759784,28.488424
704,55021,40.5944,-1.0,9.707274,0.23912843,41.5944
705,55023,40.832253,-1.0,10.382924,0.25428241,41.832253
706,55025,44.69786,-1.0,9.830665,0.21993591,45.69786
707,55027,40.64038,-1.0,9.545073,0.23486671,41.64038
708,55029,23.406696,-1.0,10.332415,0.44142985,24.406696
709,55033,35.704185,-1.0,9.870727,0.27645853,36.704185
710,55039,39.118668,-1.0,9.824239,0.2511394,40.118668
711,55043,46.695023,-1.0,10.195246,0.21833688,47.695023
712,55045,47.096546,-1.0,10.117124,0.21481667,48.096546
713,55047,38.22686,-1.0,9.749235,0.25503626,39.22686
714,55049,42.35874,-1.0,10.080263,0.23797362,43.35874
715,55053,36.724457,-1.0,10.524074,0.28656852,37.724457
716,55055,43.210594,-1.0,9.736723,0.22533184,44.210594
717,55057,35.44928,-1.0,10.603153,0.29910773,36.44928
718,55059,37.537384,-1.0,9.842397,0.26220253,38.537384
719,55061,31.887985,-1.0,9.891836,0.31020576,32.887985
720,55063,37.634125,-1.0,9.956931,0.26457188,38.634125
721,55065,51.743877,-1.0,10.047846,0.19418424,52.743877
722,55067,29.47094,-1.0,11.254192,0.38187423,30.47094
723,55069,26.617374,-1.0,11.376628,0.4274136,27.617374
724,55071,34.016373,-1.0,9.999497,0.29396132,35.016373
725,55073,28.0167,-1.0,10.636566,0.37965092,29.0167
726,55075,25.714046,-1.0,10.689838,0.4157198,26.714046
727,55077,36.687706,-1.0,10.576254,0.28827786,37.687706
728,55081,35.290108,-1.0,10.589562,0.3000717,36.290108
729,55083,30.019646,-1.0,10.4113865,0.3468191,31.019646
730,55087,34.993183,-1.0,9.800268,0.2800622,35.993183
731,55089,31.488968,-1.0,10.056665,0.31937107,32.488968
732,55091,35.327568,-1.0,9.764796,0.27640727,36.327568
733,55093,36.83737,-1.0,9.5494795,0.25923347,37.83737
734,55095,37.824013,-1.0,10.490773,0.2773575,38.824013
735,55097,34.554462,-1.0,10.848763,0.3139613,35.554462
736,55099,17.102417,-1.0,11.672216,0.6824893,18.102417
737,55101,36.88554,-1.0,9.472568,0.25680977,37.88554
738,55103,38.9952,-1.0,10.511838,0.2695675,39.9952
739,55105,45.04798,-1.0,9.652686,0.21427566,46.04798
740,55107,25.107292,-1.0,10.653056,0.42430127,26.107292
741,55109,37.877163,-1.0,9.823481,0.25935102,38.877163
742,55111,37.54447,-1.0,10.474539,0.27899018,38.54447
743,55113,17.142176,-1.0,11.105044,0.64782,18.142176
744,55117,32.373123,-1.0,10.225254,0.31585628,33.373123
745,55119,24.016949,-1.0,10.318004,0.42961344,25.016949
746,55121,34.043243,-1.0,10.088895,0.29635528,35.043243
747,55123,35.659412,-1.0,10.002798,0.28050932,36.659412
748,55127,42.807247,-1.0,9.30121,0.2172812,43.807247
749,55129,26.860973,-1.0,11.405505,0.4246125,27.860973
750,55131,36.578735,-1.0,10.322891,0.28221017,37.578735
751,55133,39.34678,-1.0,10.019184,0.254638,40.34678
752,55135,33.815907,-1.0,10.386039,0.30713472,34.815907
753,55137,43.11177,-1.0,10.700723,0.24820884,44.11177
754,55139,34.917114,-1.0,10.027951,0.287193,35.917114
755,55141,30.44387,-1.0,10.558529,0.34681952,31.44387
