,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,end_of_season_NASS_yield(bu/acre),y_test_pred_uncertainty,prediction_error(bu/acre)
294,20003,6.06794,-1.0,90.16256,-14.858841,0.8991063,105.0214
295,20005,10.389552,-1.0,154.37671,-14.858841,0.66920483,169.23555
296,20007,4.899153,-1.0,72.79574,-14.858841,1.1150659,87.65458
297,20009,6.5269103,-1.0,96.98232,-14.858841,1.1211395,111.84116
298,20011,5.9346585,-1.0,88.18215,-14.858841,1.0769992,103.04099
299,20013,11.661592,-1.0,173.27774,-14.858841,0.56627387,188.13658
300,20015,4.462005,-1.0,66.300224,-14.858841,0.82215106,81.159065
301,20017,4.9130554,-1.0,73.00231,-14.858841,0.7560299,87.86115
302,20019,4.9680543,-1.0,73.81953,-14.858841,0.879827,88.67837
303,20021,3.1467228,-1.0,46.756653,-14.858841,1.1501054,61.615494
304,20023,3.9485104,-1.0,58.670288,-14.858841,1.093321,73.52913
305,20025,6.722118,-1.0,99.88288,-14.858841,1.2455251,114.74172
306,20027,7.1542087,-1.0,106.30325,-14.858841,0.7679838,121.162094
307,20029,6.304668,-1.0,93.68006,-14.858841,0.78631043,108.5389
308,20031,6.4216104,-1.0,95.41769,-14.858841,0.8473496,110.27653
309,20033,6.809237,-1.0,101.17737,-14.858841,1.2904892,116.03621
310,20035,3.5301478,-1.0,52.453907,-14.858841,0.89755774,67.312744
311,20037,3.9339726,-1.0,58.454273,-14.858841,1.2246134,73.31311
312,20039,3.1265862,-1.0,46.457447,-14.858841,0.88375837,61.316288
313,20041,4.593058,-1.0,68.24752,-14.858841,0.8407728,83.10636
314,20043,12.5525675,-1.0,186.5166,-14.858841,0.69442225,201.37544
315,20045,7.244006,-1.0,107.637535,-14.858841,0.7809486,122.496376
316,20047,8.014726,-1.0,119.08954,-14.858841,1.2422038,133.94838
317,20049,4.9630957,-1.0,73.74585,-14.858841,1.1539842,88.60469
318,20051,2.366698,-1.0,35.16639,-14.858841,0.90756625,50.02523
319,20053,3.8945951,-1.0,57.86917,-14.858841,0.9508997,72.72801
320,20055,6.41536,-1.0,95.324814,-14.858841,1.3055172,110.183655
321,20057,8.53576,-1.0,126.8315,-14.858841,1.284318,141.69034
322,20059,6.6554623,-1.0,98.892456,-14.858841,0.8650662,113.7513
323,20061,6.65467,-1.0,98.880684,-14.858841,0.74977756,113.739525
324,20063,3.316876,-1.0,49.28493,-14.858841,0.9168749,64.14377
325,20065,3.9170206,-1.0,58.202385,-14.858841,0.812229,73.061226
326,20067,7.6216025,-1.0,113.248184,-14.858841,1.5193383,128.10703
327,20069,7.869484,-1.0,116.93141,-14.858841,1.4276441,131.79025
328,20071,3.4676342,-1.0,51.525024,-14.858841,0.9909033,66.383865
